workerid,proliferate.condition,ah_response,item,object,predicate,prior_condition,prior_fact,prior_rating,question_order,response,rt,slide_number_in_experiment,speaker_response,text,trigger,trigger_class,utterance,error
834,condition1,0.95,charley,,know,low_prob,Charley lives in Korea,0.277066666666667,ah_first,,12283,16,0.99,,know_pos,Critical,"<font color=""red"">Laura</font> knows that Charley speaks Spanish.",
834,condition1,,hat,,MC,neutral,Hats are worn on the head,0,ah_first,,38394,17,0.99,,MC,Filler,Samantha has a new hat.,
834,condition1,,josh,,Polar,low_prob,Josh is a 75-year old man,0.236917293233083,ah_first,,27173,18,0.99,,bare_neg,Critical,Josh didn't learn to ride a bike yesterday.,
834,condition1,0.89,frank,,think,high_prob,Frank has always wanted a pet,0.67972027972028,ah_first,,8601,19,0.71,,think_neg,Critical,"<font color=""red"">Nicholas</font> thinks that Frank didn't get a cat.",
834,condition1,0.89,grace,,inform,low_prob,Grace hates her sister,0.24777027027027,ah_first,,36421,20,0.82,,inform_pos,Control,"<font color=""red"">Shirley</font> informed Sam that Grace visited her sister.",
834,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,ah_first,,7088,21,0.99,,MC,Filler,These muffins have blueberries in them.,
834,condition1,,kids,,MC,neutral,Many children like ice cream,0,ah_first,,7094,22,0.99,,MC,Filler,Jack was playing outside with the kids.,
834,condition1,0.86,owen,,say,low_prob,Owen lives in New Orleans,0.279503546099291,ah_first,,8298,23,0.71,,say_neg,Control,"<font color=""red"">Jacob</font> said that Owen didn't shovel snow last winter.",
834,condition1,0.99,isabella,,inform,low_prob,Isabella is a vegetarian,0.125813953488372,ah_first,,109435,24,0.83,,inform_neg,Control,"<font color=""red"">Jonathan</font> informed Sam that Isabella didn't eat a steak on Sunday.",
834,condition1,,josie,,Polar,high_prob,Josie loves France,0.73343949044586,ah_first,,7586,25,0.99,,bare_pos,Critical,Josie went on vacation to France.,
834,condition1,0.99,jon,,inform,high_prob,Jon lives 2 blocks away from work,0.7559375,ah_first,,72371,26,0.81,,inform_pos,Control,"<font color=""red"">Brandon</font> informed Sam that Jon walks to work.",
834,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,ah_first,,35623,27,0.99,,MC,Filler,This pizza has mushrooms on it.,
834,condition1,0.95,mia,,know,high_prob,Mia is a college student,0.579022556390977,ah_first,,12360,28,0.85,,know_pos,Critical,"<font color=""red"">Emily</font> knows that Mia drank 2 cocktails last night.",
834,condition1,0.88,danny,,think,low_prob,Danny is a diabetic,0.27993006993007,ah_first,,19739,29,0.77,,think_neg,Critical,"<font color=""red"">Amanda</font> thinks that Danny didn't eat the last cupcake.",
797,condition1,,,Margaret,,,,,,Margaret,0,1,,bot_check,,,,
797,condition1,0.93,frank,,think,low_prob,Frank is allergic to cats,0.16965034965035,speaker_first,,13701,4,0.13,,think_pos,Critical,"<font color=""red"">Laura</font> thinks that Frank got a cat.",
797,condition1,,mary,,Polar,high_prob,Mary is taking a prenatal yoga class,0.815167785234899,speaker_first,,6339,5,0.92,,bare_neg,Critical,Mary isn't pregnant.,
797,condition1,0.91,isabella,,know,low_prob,Isabella is a vegetarian,0.125813953488372,speaker_first,,24076,6,0.07,,know_pos,Critical,"<font color=""red"">Gary</font> knows that Isabella ate a steak on Sunday.",
797,condition1,,zoe,,Polar,low_prob,Zoe is 5 years old,0.192108843537415,speaker_first,,9131,7,0.94,,bare_neg,Critical,Zoe didn't calculate the tip.,
797,condition1,0.94,owen,,inform,low_prob,Owen lives in New Orleans,0.279503546099291,speaker_first,,41028,8,0.38,,inform_neg,Control,"<font color=""red"">Melissa</font> informed Sam that Owen didn't shovel snow last winter.",
797,condition1,0.89,charley,,say,high_prob,Charley lives in Mexico,0.804632352941177,speaker_first,,5588,9,0.11,,say_neg,Control,"<font color=""red"">Stephanie</font> said that Charley doesn't speak Spanish.",
797,condition1,,mia,,Polar,high_prob,Mia is a college student,0.579022556390977,speaker_first,,23763,10,0.89,,bare_pos,Critical,Mia drank 2 cocktails last night.,
797,condition1,,kids,,MC,neutral,Many children like ice cream,0,speaker_first,,13174,11,0.83,,MC,Filler,Jack was playing outside with the kids.,
797,condition1,0.92,sophia,,inform,low_prob,Sophia is a high end fashion model,0.415413533834586,speaker_first,,7288,12,0.17,,inform_pos,Control,"<font color=""red"">Emily</font> informed Sam that Sophia got a tattoo.",
797,condition1,0.88,olivia,,think,high_prob,Olivia works the third shift,0.664776119402985,speaker_first,,8028,13,0.07,,think_pos,Critical,"<font color=""red"">Jeffrey</font> thinks that Olivia sleeps until noon.",
797,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,speaker_first,,3177,14,0.11,,MC,Filler,Carl's kids were in the garage.,
797,condition1,0.88,josh,,know,high_prob,Josh is a 5-year old boy,0.544575163398693,speaker_first,,9672,15,0.1,,know_pos,Critical,"<font color=""red"">Timothy</font> knows that Josh learned to ride a bike yesterday.",
797,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,speaker_first,,3794,16,0.94,,MC,Filler,These muffins have blueberries in them.,
797,condition1,0.91,emma,,inform,high_prob,Emma is in law school,0.680763888888889,speaker_first,,12589,17,0.13,,inform_pos,Control,"<font color=""red"">Brandon</font> informed Sam that Emma studied on Saturday morning.",
797,condition1,0.9,emily,,say,high_prob,Emily has been saving for a year,0.561555555555556,speaker_first,,4785,18,0.15,,say_pos,Control,"<font color=""red"">Ronald</font> said that Emily bought a car yesterday.",
797,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,speaker_first,,5118,19,0.92,,MC,Filler,This pizza has mushrooms on it.,
797,condition1,,hat,,MC,neutral,Hats are worn on the head,0,speaker_first,,6071,20,0.9,,MC,Filler,Samantha has a new hat.,
797,condition1,0.95,jon,,know,high_prob,Jon lives 2 blocks away from work,0.7559375,speaker_first,,5109,21,0.14,,know_neg,Critical,"<font color=""red"">Michelle</font> knows that Jon doesn't walk to work.",
797,condition1,0.91,jackson,,think,high_prob,Jackson is training for a marathon,0.774965034965035,speaker_first,,4912,22,0.07,,think_neg,Critical,"<font color=""red"">Rebecca</font> thinks that Jackson didn't run 10 miles.",
797,condition1,0.93,jayden,,inform,high_prob,Jayden's car is in the shop,0.687794117647059,speaker_first,,10536,23,0.08,,inform_neg,Control,"<font color=""red"">Shirley</font> informed Sam that Jayden didn't rent a car.",
797,condition1,0.93,julian,,think,low_prob,Julian is German,0.401796875,speaker_first,,5544,24,0.13,,think_neg,Critical,"<font color=""red"">Ryan</font> thinks that Julian doesn't dance salsa.",
797,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,speaker_first,,2536,25,0.94,,MC,Filler,Ann dances ballet.,
797,condition1,,tony,,Polar,low_prob,Tony has been sober for 20 years,0.2196,speaker_first,,3543,26,0.94,,bare_pos,Critical,Tony had a drink last night.,
797,condition1,0.88,danny,,say,low_prob,Danny is a diabetic,0.27993006993007,speaker_first,,5470,27,0.12,,say_neg,Control,"<font color=""red"">Eric</font> said that Danny didn't eat the last cupcake.",
797,condition1,0.91,grace,,say,low_prob,Grace hates her sister,0.24777027027027,speaker_first,,8096,28,0.1,,say_pos,Control,"<font color=""red"">Carol</font> said that Grace visited her sister.",
797,condition1,0.91,josie,,know,low_prob,Josie doesn't have a passport,0.117286821705426,speaker_first,,4389,29,0.08,,know_neg,Critical,"<font color=""red"">Deborah</font> knows that Josie didn't go on vacation to France.",
1024,condition1,,,Patricia,,,,,,Patricia,0,1,,bot_check,,,,
1024,condition1,1,zoe,,inform,low_prob,Zoe is 5 years old,0.192108843537415,ah_first,,41071,4,0.8,,inform_neg,Control,"<font color=""red"">Ryan</font> informed Sam that Zoe didn't calculate the tip.",
1024,condition1,1,jackson,,say,low_prob,Jackson is obese,0.186013986013986,ah_first,,25944,5,0.26,,say_pos,Control,"<font color=""red"">Emily</font> said that Jackson ran 10 miles.",
1024,condition1,0.81,owen,,say,high_prob,Owen lives in Chicago,0.74648275862069,ah_first,,24750,6,0.29,,say_neg,Control,"<font color=""red"">Rebecca</font> said that Owen didn't shovel snow last winter.",
1024,condition1,,mia,,Polar,high_prob,Mia is a college student,0.579022556390977,ah_first,,14451,7,1,,bare_neg,Critical,Mia didn't drink 2 cocktails last night.,
1024,condition1,0.77,sophia,,think,high_prob,Sophia is a hipster,0.634248366013072,ah_first,,49388,8,0.2,,think_neg,Critical,"<font color=""red"">Sharon</font> thinks that Sophia didn't a tattoo.",
1024,condition1,0.99,jayden,,inform,low_prob,Jayden doesn't have a driver's license,0.1756,ah_first,,34730,9,0.09,,inform_pos,Control,"<font color=""red"">Laura</font> informed Sam that Jayden rented a car.",
1024,condition1,1,josh,,think,low_prob,Josh is a 75-year old man,0.236917293233083,ah_first,,25991,10,0.39,,think_neg,Critical,"<font color=""red"">Gary</font> thinks that Josh didn't learn to ride a bike yesterday.",
1024,condition1,,kids,,MC,neutral,Many children like ice cream,0,ah_first,,15025,11,1,,MC,Filler,Jack was playing outside with the kids.,
1024,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,ah_first,,12812,12,1,,MC,Filler,Carl's kids were in the garage.,
1024,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,ah_first,,10253,13,1,,MC,Filler,These muffins have blueberries in them.,
1024,condition1,,hat,,MC,neutral,Hats are worn on the head,0,ah_first,,7014,14,1,,MC,Filler,Samantha has a new hat.,
1024,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,ah_first,,7813,15,1,,MC,Filler,Ann dances ballet.,
1024,condition1,0.98,olivia,,know,low_prob,Olivia has two small children,0.210592105263158,ah_first,,23770,16,0.73,,know_pos,Critical,"<font color=""red"">Timothy</font> knows that Olivia sleeps until noon.",
1024,condition1,,jon,,Polar,high_prob,Jon lives 2 blocks away from work,0.7559375,ah_first,,5477,17,0.99,,bare_pos,Critical,Jon walks to work.,
1024,condition1,0.9,frank,,think,high_prob,Frank has always wanted a pet,0.67972027972028,ah_first,,15392,18,0.66,,think_pos,Critical,"<font color=""red"">Shirley</font> thinks that Frank got a cat.",
1024,condition1,,charley,,Polar,low_prob,Charley lives in Korea,0.277066666666667,ah_first,,6159,19,0.99,,bare_pos,Critical,Charley speaks Spanish.,
1024,condition1,1,grace,,say,high_prob,Grace loves her sister,0.790144927536232,ah_first,,17726,20,1,,say_pos,Control,"<font color=""red"">Jason</font> said that Grace visited her sister.",
1024,condition1,1,mary,,know,low_prob,Mary is a middle school student,0.225401459854015,ah_first,,17316,21,0.49,,know_neg,Critical,"<font color=""red"">Michelle</font> knows that Mary isn't pregnant.",
1024,condition1,1,danny,,know,high_prob,Danny loves cake,0.697062937062937,ah_first,,17461,22,0.73,,know_neg,Critical,"<font color=""red"">Ronald</font> knows that Danny didn't eat the last cupcake.",
1024,condition1,1,emily,,know,high_prob,Emily has been saving for a year,0.561555555555556,ah_first,,17865,23,1,,know_pos,Critical,"<font color=""red"">Amanda</font> knows that Emily bought a car yesterday.",
1024,condition1,0.76,isabella,,think,low_prob,Isabella is a vegetarian,0.125813953488372,ah_first,,19233,24,0.26,,think_pos,Critical,"<font color=""red"">Nicholas</font> thinks that Isabella ate a steak on Sunday.",
1024,condition1,,julian,,Polar,low_prob,Julian is German,0.401796875,ah_first,,7356,25,1,,bare_neg,Critical,Julian doesn't dance salsa.,
1024,condition1,1,josie,,inform,high_prob,Josie loves France,0.73343949044586,ah_first,,23763,26,0.98,,inform_neg,Control,"<font color=""red"">Jacob</font> informed Sam that Josie didn't go on vacation to France.",
1024,condition1,1,tony,,inform,high_prob,Tony really likes to party with his friends,0.747279411764706,ah_first,,15566,27,1,,inform_pos,Control,"<font color=""red"">Carol</font> informed Sam that Tony had a drink last night.",
1024,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,ah_first,,6667,28,1,,MC,Filler,This pizza has mushrooms on it.,
1024,condition1,0.99,emma,,say,low_prob,Emma is in first grade,0.323098591549296,ah_first,,18071,29,0.84,,say_neg,Control,"<font color=""red"">Deborah</font> said that Emma didn't study on Saturday morning.",
1037,condition1,,,Jessica,,,,,,Jessica,0,1,,bot_check,,,,
1037,condition1,0.99,sophia,,know,high_prob,Sophia is a hipster,0.634248366013072,speaker_first,,25199,4,0.88,,know_neg,Critical,"<font color=""red"">Ryan</font> knows that Sophia didn't get a tattoo.",
1037,condition1,1,charley,,inform,high_prob,Charley lives in Mexico,0.804632352941177,speaker_first,,19416,5,0.93,,inform_pos,Control,"<font color=""red"">Shirley</font> informed Sam that Charley speaks Spanish.",
1037,condition1,0.99,josie,,think,low_prob,Josie doesn't have a passport,0.117286821705426,speaker_first,,21008,6,0.99,,think_neg,Critical,"<font color=""red"">Stephanie</font> thinks that Josie didn't go on vacation to France.",
1037,condition1,0.97,jayden,,know,low_prob,Jayden doesn't have a driver's license,0.1756,speaker_first,,18960,7,0.73,,know_pos,Critical,"<font color=""red"">Carol</font> knows that Jayden rented a car.",
1037,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,speaker_first,,8688,8,0.98,,MC,Filler,Carl's kids were in the garage.,
1037,condition1,,frank,,Polar,high_prob,Frank has always wanted a pet,0.67972027972028,speaker_first,,10672,9,0.98,,bare_neg,Critical,Frank didn't get a cat.,
1037,condition1,0.98,danny,,inform,low_prob,Danny is a diabetic,0.27993006993007,speaker_first,,17320,10,0.91,,inform_pos,Control,"<font color=""red"">Sharon</font> informed Sam that Danny ate the last cupcake.",
1037,condition1,,emily,,Polar,low_prob,Emily never has any money,0.151655629139073,speaker_first,,6624,11,0.99,,bare_neg,Critical,Emily didn't buy a car yesterday.,
1037,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,speaker_first,,8104,12,0.98,,MC,Filler,These muffins have blueberries in them.,
1037,condition1,0.81,owen,,say,high_prob,Owen lives in Chicago,0.74648275862069,speaker_first,,17192,13,0.46,,say_neg,Control,"<font color=""red"">Brandon</font> said that Owen didn't shovel snow last winter.",
1037,condition1,0.9,josh,,say,high_prob,Josh is a 5-year old boy,0.544575163398693,speaker_first,,13880,14,0.63,,say_pos,Control,"<font color=""red"">Melissa</font> said that Josh learned to ride a bike yesterday.",
1037,condition1,0.99,julian,,know,high_prob,Julian is Cuban,0.599493670886076,speaker_first,,11391,15,0.91,,know_pos,Critical,"<font color=""red"">Amanda</font> knows that Julian dances salsa.",
1037,condition1,0.98,zoe,,inform,low_prob,Zoe is 5 years old,0.192108843537415,speaker_first,,12304,16,0.98,,inform_neg,Control,"<font color=""red"">Jason</font> informed Sam that Zoe didn't calculate the tip.",
1037,condition1,0.69,grace,,think,low_prob,Grace hates her sister,0.24777027027027,speaker_first,,14480,17,0.24,,think_pos,Critical,"<font color=""red"">Rebecca</font> thinks that Grace visited her sister.",
1037,condition1,0.74,tony,,say,low_prob,Tony has been sober for 20 years,0.2196,speaker_first,,14424,18,0.54,,say_pos,Control,"<font color=""red"">Ronald</font> said that Tony had a drink last night.",
1037,condition1,,jon,,Polar,low_prob,Jon lives 10 miles away from work,0.235696202531646,speaker_first,,10440,19,0.18,,bare_pos,Critical,Jon walks to work.,
1037,condition1,0.92,emma,,think,high_prob,Emma is in law school,0.680763888888889,speaker_first,,16704,20,0.89,,think_pos,Critical,"<font color=""red"">Eric</font> thinks that Emma studied on Saturday morning.",
1037,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,speaker_first,,7192,21,0.97,,MC,Filler,Ann dances ballet.,
1037,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,speaker_first,,7192,22,0.97,,MC,Filler,This pizza has mushrooms on it.,
1037,condition1,,hat,,MC,neutral,Hats are worn on the head,0,speaker_first,,6648,23,0.97,,MC,Filler,Samantha has a new hat.,
1037,condition1,0.97,mia,,know,low_prob,Mia is a nun,0.224901960784314,speaker_first,,12680,24,0.98,,know_neg,Critical,"<font color=""red"">Deborah</font> knows that Mia didn't drink 2 cocktails last night.",
1037,condition1,0.46,mary,,inform,high_prob,Mary is taking a prenatal yoga class,0.815167785234899,speaker_first,,17632,25,0.4,,inform_neg,Control,"<font color=""red"">Jonathan</font> informed Sam that Mary isn't pregnant.",
1037,condition1,0.98,isabella,,say,low_prob,Isabella is a vegetarian,0.125813953488372,speaker_first,,9888,26,0.98,,say_neg,Control,"<font color=""red"">Gary</font> said that Isabella didn't eat a steak on Sunday.",
1037,condition1,0.54,jackson,,think,high_prob,Jackson is training for a marathon,0.774965034965035,speaker_first,,10432,27,0.28,,think_neg,Critical,"<font color=""red"">Nicholas</font> thinks that Jackson didn't run 10 miles.",
1037,condition1,,kids,,MC,neutral,Many children like ice cream,0,speaker_first,,5496,28,0.96,,MC,Filler,Jack was playing outside with the kids.,
1037,condition1,,olivia,,Polar,high_prob,Olivia works the third shift,0.664776119402985,speaker_first,,9256,29,0.98,,bare_pos,Critical,Olivia sleeps until noon.,
851,condition1,,,Patricia,,,,,,Patricia,0,1,,bot_check,,,,
851,condition1,,kids,,MC,neutral,Many children like ice cream,0,speaker_first,,16199,4,0.98,,MC,Filler,Jack was playing outside with the kids.,
851,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,speaker_first,,6263,5,0.98,,MC,Filler,This pizza has mushrooms on it.,
851,condition1,,zoe,,Polar,high_prob,Zoe is a math major,0.745971223021583,speaker_first,,7936,6,0.98,,bare_neg,Critical,Zoe didn't calculate the tip.,
851,condition1,0.76,olivia,,know,low_prob,Olivia has two small children,0.210592105263158,speaker_first,,25479,7,0.82,,know_neg,Critical,"<font color=""red"">Laura</font> knows that Olivia doesn't sleep until noon.",
851,condition1,0.69,danny,,think,high_prob,Danny loves cake,0.697062937062937,speaker_first,,69804,8,0.78,,think_neg,Critical,"<font color=""red"">Gary</font> thinks that Danny didn't eat the last cupcake.",
851,condition1,0.87,charley,,think,low_prob,Charley lives in Korea,0.277066666666667,speaker_first,,15687,9,0.52,,think_pos,Critical,"<font color=""red"">Emily</font> thinks that Charley speaks Spanish.",
851,condition1,0.93,frank,,say,low_prob,Frank is allergic to cats,0.16965034965035,speaker_first,,13551,10,0.82,,say_neg,Control,"<font color=""red"">Ryan</font> said that Frank didn't get a cat.",
851,condition1,0.84,owen,,say,high_prob,Owen lives in Chicago,0.74648275862069,speaker_first,,28095,11,0.54,,say_pos,Control,"<font color=""red"">Timothy</font> said that Owen shoveled snow last winter.",
851,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,speaker_first,,10856,12,0.95,,MC,Filler,Carl's kids were in the garage.,
851,condition1,,emma,,Polar,high_prob,Emma is in law school,0.680763888888889,speaker_first,,26967,13,0.91,,bare_pos,Critical,Emma studied on Saturday morning.,
851,condition1,,sophia,,Polar,low_prob,Sophia is a high end fashion model,0.415413533834586,speaker_first,,7239,14,0.94,,bare_pos,Critical,Sophia got a tattoo.,
851,condition1,0.71,jackson,,know,high_prob,Jackson is training for a marathon,0.774965034965035,speaker_first,,14711,15,0.64,,know_neg,Critical,"<font color=""red"">Ronald</font> knows that Jackson didn't run 10 miles.",
851,condition1,0.85,isabella,,inform,high_prob,Isabella is from Argentina,0.517707006369427,speaker_first,,16895,16,0.53,,inform_neg,Control,"<font color=""red"">Jeffrey</font> informed Sam that Isabella didn't eat a steak on Sunday.",
851,condition1,0.84,julian,,say,high_prob,Julian is Cuban,0.599493670886076,speaker_first,,11215,17,0.6,,say_neg,Control,"<font color=""red"">Eric</font> said that Julian doesn't dance salsa.",
851,condition1,0.96,mary,,think,low_prob,Mary is a middle school student,0.225401459854015,speaker_first,,8984,18,0.82,,think_neg,Critical,"<font color=""red"">Carol</font> thinks that Mary isn't pregnant.",
851,condition1,,mia,,Polar,low_prob,Mia is a nun,0.224901960784314,speaker_first,,8816,19,0.93,,bare_neg,Critical,Mia didn't drink 2 cocktails last night.,
851,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,speaker_first,,7495,20,0.99,,MC,Filler,These muffins have blueberries in them.,
851,condition1,0.97,josh,,inform,high_prob,Josh is a 5-year old boy,0.544575163398693,speaker_first,,15144,21,0.75,,inform_pos,Control,"<font color=""red"">Amanda</font> informed Sam that Josh learned to ride a bike yesterday.",
851,condition1,0.99,grace,,inform,low_prob,Grace hates her sister,0.24777027027027,speaker_first,,19791,22,0.82,,inform_pos,Control,"<font color=""red"">Sharon</font> informed Sam that Grace visited her sister.",
851,condition1,0.94,emily,,know,high_prob,Emily has been saving for a year,0.561555555555556,speaker_first,,9399,23,0.85,,know_pos,Critical,"<font color=""red"">Deborah</font> knows that Emily bought a car yesterday.",
851,condition1,0.91,josie,,think,high_prob,Josie loves France,0.73343949044586,speaker_first,,31767,24,0.51,,think_pos,Critical,"<font color=""red"">Jason</font> thinks that Josie went on vacation to France.",
851,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,speaker_first,,4280,25,1,,MC,Filler,Ann dances ballet.,
851,condition1,,hat,,MC,neutral,Hats are worn on the head,0,speaker_first,,4192,26,0.99,,MC,Filler,Samantha has a new hat.,
851,condition1,0.94,jayden,,say,low_prob,Jayden doesn't have a driver's license,0.1756,speaker_first,,6863,27,0.66,,say_pos,Control,"<font color=""red"">Stephanie</font> said that Jayden rented a car.",
851,condition1,0.97,tony,,inform,low_prob,Tony has been sober for 20 years,0.2196,speaker_first,,11536,28,0.71,,inform_neg,Control,"<font color=""red"">Jacob</font> informed Sam that Tony didn't have a drink last night.",
851,condition1,0.72,jon,,know,low_prob,Jon lives 10 miles away from work,0.235696202531646,speaker_first,,14279,29,0.61,,know_pos,Critical,"<font color=""red"">Nicholas</font> knows that Jon walks to work.",
946,condition1,,,Mary,,,,,,Mary,0,1,,bot_check,,,,
946,condition1,0.92,olivia,,know,low_prob,Olivia has two small children,0.210592105263158,ah_first,,24544,4,0,,know_pos,Critical,"<font color=""red"">Ryan</font> knows that Olivia sleeps until noon.",
946,condition1,,isabella,,Polar,high_prob,Isabella is from Argentina,0.517707006369427,ah_first,,13730,5,0.93,,bare_neg,Critical,Isabella didn't eat a steak on Sunday.,
946,condition1,,tony,,Polar,low_prob,Tony has been sober for 20 years,0.2196,ah_first,,12771,6,0.9,,bare_neg,Critical,Tony didn't have a drink last night.,
946,condition1,,sophia,,Polar,high_prob,Sophia is a hipster,0.634248366013072,ah_first,,15093,7,0.95,,bare_pos,Critical,Sophia got a tattoo.,
946,condition1,0.64,emily,,inform,high_prob,Emily has been saving for a year,0.561555555555556,ah_first,,37767,8,0.9,,inform_pos,Control,"<font color=""red"">Ronald</font> informed Sam that Emily bought a car yesterday.",
946,condition1,0.98,josh,,know,high_prob,Josh is a 5-year old boy,0.544575163398693,ah_first,,29987,9,0.56,,know_pos,Critical,"<font color=""red"">Jacob</font> knows that Josh learned to ride a bike yesterday.",
946,condition1,,hat,,MC,neutral,Hats are worn on the head,0,ah_first,,27932,10,0.04,,MC,Filler,Samantha has a new hat.,
946,condition1,0.44,jayden,,know,low_prob,Jayden doesn't have a driver's license,0.1756,ah_first,,24210,11,0.09,,know_neg,Critical,"<font color=""red"">Stephanie</font> knows that Jayden didn't rent a car.",
946,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,ah_first,,7167,12,0.54,,MC,Filler,This pizza has mushrooms on it.,
946,condition1,0.74,owen,,inform,low_prob,Owen lives in New Orleans,0.279503546099291,ah_first,,38049,13,0.14,,inform_neg,Control,"<font color=""red"">Carol</font> informed Sam that Owen didn't shovel snow last winter.",
946,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,ah_first,,41187,14,0.86,,MC,Filler,Carl's kids were in the garage.,
946,condition1,0.96,emma,,say,low_prob,Emma is in first grade,0.323098591549296,ah_first,,56481,15,0.08,,say_pos,Control,"<font color=""red"">Deborah</font> said that Emma studied on Saturday morning.",
946,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,ah_first,,9084,16,0.94,,MC,Filler,Ann dances ballet.,
946,condition1,0.95,grace,,say,low_prob,Grace hates her sister,0.24777027027027,ah_first,,14614,17,0.47,,say_neg,Control,"<font color=""red"">Michelle</font> said that Grace didn't visit her sister.",
946,condition1,0.9,danny,,know,high_prob,Danny loves cake,0.697062937062937,ah_first,,10349,18,0.2,,know_neg,Critical,"<font color=""red"">Emily</font> knows that Danny didn't eat the last cupcake.",
946,condition1,0.53,jon,,think,low_prob,Jon lives 10 miles away from work,0.235696202531646,ah_first,,8399,19,0.5,,think_pos,Critical,"<font color=""red"">Gary</font> thinks that Jon walks to work.",
946,condition1,0.99,julian,,think,high_prob,Julian is Cuban,0.599493670886076,ah_first,,37686,20,0.46,,think_pos,Critical,"<font color=""red"">Sharon</font> thinks that Julian dances salsa.",
946,condition1,0.31,charley,,say,high_prob,Charley lives in Mexico,0.804632352941177,ah_first,,4132,21,0.52,,say_pos,Control,"<font color=""red"">Rebecca</font> said that Charley speaks Spanish.",
946,condition1,0.15,mary,,think,low_prob,Mary is a middle school student,0.225401459854015,ah_first,,14630,22,0.2,,think_neg,Critical,"<font color=""red"">Laura</font> thinks that Mary isn't pregnant.",
946,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,ah_first,,12050,23,0.99,,MC,Filler,These muffins have blueberries in them.,
946,condition1,,frank,,Polar,low_prob,Frank is allergic to cats,0.16965034965035,ah_first,,3498,24,0.96,,bare_pos,Critical,Frank got a cat.,
946,condition1,,kids,,MC,neutral,Many children like ice cream,0,ah_first,,5165,25,0.95,,MC,Filler,Jack was playing outside with the kids.,
946,condition1,0.73,mia,,inform,high_prob,Mia is a college student,0.579022556390977,ah_first,,9646,26,0.33,,inform_neg,Control,"<font color=""red"">Jonathan</font> informed Sam that Mia didn't drink 2 cocktails last night.",
946,condition1,0.5,josie,,inform,low_prob,Josie doesn't have a passport,0.117286821705426,ah_first,,7800,27,0.32,,inform_pos,Control,"<font color=""red"">Timothy</font> informed Sam that Josie went on vacation to France.",
946,condition1,0.91,zoe,,think,high_prob,Zoe is a math major,0.745971223021583,ah_first,,9266,28,0.59,,think_neg,Critical,"<font color=""red"">Nicholas</font> thinks that Zoe didn't calculate the tip.",
946,condition1,0.9,jackson,,say,high_prob,Jackson is training for a marathon,0.774965034965035,ah_first,,6800,29,0.46,,say_neg,Control,"<font color=""red"">Jason</font> said that Jackson didn't run 10 miles.",
733,condition1,,,Mary,,,,,,Mary,0,1,,bot_check,,,,
733,condition1,0.99,olivia,,say,high_prob,Olivia works the third shift,0.664776119402985,ah_first,,68812,4,0.86,,say_neg,Control,"<font color=""red"">Laura</font> said that Olivia doesn't sleep until noon.",
733,condition1,,mary,,Polar,low_prob,Mary is a middle school student,0.225401459854015,ah_first,,22232,5,0.99,,bare_pos,Critical,Mary is pregnant.,
733,condition1,,tony,,Polar,high_prob,Tony really likes to party with his friends,0.747279411764706,ah_first,,18338,6,0.98,,bare_neg,Critical,Tony didn't have a drink last night.,
733,condition1,0.79,josh,,think,low_prob,Josh is a 75-year old man,0.236917293233083,ah_first,,72772,7,0.46,,think_neg,Critical,"<font color=""red"">Amanda</font> thinks that Josh didn't learn to ride a bike yesterday.",
733,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,ah_first,,13280,8,0.99,,MC,Filler,This pizza has mushrooms on it.,
733,condition1,0.96,jackson,,inform,low_prob,Jackson is obese,0.186013986013986,ah_first,,50559,9,0.9,,inform_pos,Control,"<font color=""red"">Jason</font> informed Sam that Jackson ran 10 miles.",
733,condition1,0.97,owen,,inform,low_prob,Owen lives in New Orleans,0.279503546099291,ah_first,,39640,10,0.98,,inform_neg,Control,"<font color=""red"">Timothy</font> informed Sam that Owen didn't shovel snow last winter.",
733,condition1,0.89,jon,,think,high_prob,Jon lives 2 blocks away from work,0.7559375,ah_first,,95424,11,0.8,,think_pos,Critical,"<font color=""red"">Eric</font> thinks that Jon walks to work.",
